file_name,language,transcript,case_details,case_pdf
audio-wav-16khz/1366443_normalized.wav,zh,"Hello, AT&T, because your mobile phone number has been used abnormally, your number will be deactivated after 2 hours. For inquiries, press 2. For English, press 3. For Chinese. 你好,AT&T,因为你手机门号出现异常使用,两小时后将会评估你的号码,如需查询。 英文按2,中文按3,由人工为你服务。 ",cease-desist-letter-bandwidth-inc,pdf_files/pointofnoentry-bandwidthceasedesistletter.pdf
audio-wav-16khz/1031590_normalized.wav,en,"This is the Notifications Department with Jersey Central Power and Light. You have an automatic interruption of service in the next 30 to 45 minutes due to request a discontinue of the service or delinquent account status. If you find this to be an error and would like to stop the interruption, please press 1 to speak with the Notifications and Disconnections Department for Jersey Central Power and Light to rectify the issue and stop the interruption. Again, this is the Notifications Department with Jersey Central Power and Light. You have an automatic interruption of service in the next 30 to 45 minutes due to request a discontinue of the service or delinquent account status. If you find this to be an error and would like to stop the interruption, please press 1 to speak with the Notifications and Disconnections Department for Jersey Central Power and Light to rectify the issue and stop the interruption. ",cease-desist-letter-bandwidth-inc,pdf_files/pointofnoentry-bandwidthceasedesistletter.pdf
audio-wav-16khz/1348028_normalized.wav,en,"This is Ms. Harper. I was trying to reach you regarding an important matter of reviewing the supply charges for your Pinolec electric statement. Please return my call at 724-442-8041. Again, that number is 724-442-8041. And please have a statement available to review. Your reference number is P120. I'll speak to you soon. ",cease-desist-letter-bandwidth-inc,pdf_files/pointofnoentry-bandwidthceasedesistletter.pdf
audio-wav-16khz/1366379_normalized.wav,en,"Hello. This is an important call from Amazon customer support. This is to notify you regarding your today's purchase on Amazon.com. You have been charged $1,279.99 on your default card saved on Amazon.com. If you have not made any such transaction, then please press 1 to cancel your order. Else if you have made this purchase on Amazon.com and recognize it, then please press 2 to confirm your order. Or to talk to our customer care please press 3. To repeat this message please press 4. Thank you. ",cease-desist-letter-bandwidth-inc,pdf_files/pointofnoentry-bandwidthceasedesistletter.pdf
audio-wav-16khz/1363524_normalized.wav,en,"A pre-authorized purchase of an Apple MacBook Pro and an Apple AirPods is being ordered from your Amazon account for an amount of $1,537.35. To cancel your order or to connect with one of our customer support representatives, please press 1. ",cease-desist-letter-bandwidth-inc,pdf_files/pointofnoentry-bandwidthceasedesistletter.pdf
audio-wav-16khz/1348038_normalized.wav,en,"This is Ms. Morgan. I was trying to reach you regarding an important matter of reviewing the supply charges for your Pinolec electric statement. Please return my call at 724-442-8039. Again that number is 724-442-8039. And please have a statement available to review. Your reference number is P190. I'll see you soon. ",cease-desist-letter-bandwidth-inc,pdf_files/pointofnoentry-bandwidthceasedesistletter.pdf
audio-wav-16khz/1348036_normalized.wav,en,"This is Ms. Morgan, I was trying to reach you regarding an important matter of reviewing the supply charges for your Pinolec electric statement. Please return my call at 724-442-8039, again that number is 724-442-8039. And please have a statement available to review. Your reference number is P190, I'll see you soon. ",cease-desist-letter-bandwidth-inc,pdf_files/pointofnoentry-bandwidthceasedesistletter.pdf
audio-wav-16khz/1362606_normalized.wav,en,"Hello, this is an important call from Amazon customer support. This is to notify you regarding your today's purchase on Amazon.com. You have been charged $1279.99 on your default card saved on Amazon.com. If you have not made any such transaction, then please press 1 to cancel your order. Else if you have made this purchase on Amazon.com and recognize it, then please press 2 to confirm your order. Or to talk to our customer care please press 3. To repeat this message please press 4. Thank you. ",cease-desist-letter-bandwidth-inc,pdf_files/pointofnoentry-bandwidthceasedesistletter.pdf
audio-wav-16khz/1357920_normalized.wav,en,"A pre-authorized purchase of an Apple MacBook Pro and an Apple AirPods is being ordered from your Amazon account for an amount of $1,537.35. To cancel your order or to connect with one of our customer support representative, please press 1. ",cease-desist-letter-bandwidth-inc,pdf_files/pointofnoentry-bandwidthceasedesistletter.pdf
audio-wav-16khz/1348024_normalized.wav,en,"This is Ms. Morgan. I was trying to reach you regarding an important matter of reviewing the supply charges for your Pinolec electric statement. Please return my call at 724-442-8039. Again, that number is 724-442-8039. And please have a statement available to review. Your reference number is P190. I'll see you soon. ",cease-desist-letter-bandwidth-inc,pdf_files/pointofnoentry-bandwidthceasedesistletter.pdf
audio-wav-16khz/1348032_normalized.wav,en,"This is Ms. O'Brien, I was trying to reach you regarding an important matter of reviewing the supply charges for your Pinolec electric statement. Please return my call at 724-442-8043. Again that number is 724-442-8043. And please have a statement available to review. Your reference number is P135. I'll speak to you soon. ",cease-desist-letter-bandwidth-inc,pdf_files/pointofnoentry-bandwidthceasedesistletter.pdf
audio-wav-16khz/1342644_normalized.wav,en,"This is Ms. Morgan, I was trying to reach you regarding an important matter of reviewing the supply charges for your Ohio Edison Electric Statement. Please return my call at 440-825-6044. Again, that number is 440-825-6044. And please have a statement available to review. Your reference number is 0190. I'll speak to you soon. ",cease-desist-letter-bandwidth-inc,pdf_files/pointofnoentry-bandwidthceasedesistletter.pdf
audio-wav-16khz/1348026_normalized.wav,en,"This is Ms. Morgan. I was trying to reach you regarding an important matter of reviewing the supply charges for your Pinolec electric statement. Please return my call at 724-442-8039. Again that number is 724-442-8039. And please have a statement available to review. Your reference number is P190. I'll see you soon. ",cease-desist-letter-bandwidth-inc,pdf_files/pointofnoentry-bandwidthceasedesistletter.pdf
audio-wav-16khz/1031577_normalized.wav,en,"This is the notifications department with Jersey Central Power and Light. You have an automatic interruption of service in the next 30 to 45 minutes due to request a discontinue of the service or delinquent account status. If you find this to be an error and would like to stop the interruption, please press 1 to speak with the notifications and disconnections department for Jersey Central Power and Light to rectify the issue and stop the interruption. Again, this is the notifications department with Jersey Central Power and Light. You have an automatic interruption of service in the next 30 to 45 minutes due to request a discontinue of the service or delinquent account status. If you find this to be an error and would like to stop the interruption, please press 1 to speak with the notifications and disconnections department for Jersey Central Power and Light to rectify the issue and stop the interruption. Goodbye. ",cease-desist-letter-bandwidth-inc,pdf_files/pointofnoentry-bandwidthceasedesistletter.pdf
audio-wav-16khz/1031579_normalized.wav,en,"35 minutes due to request a discontinue of the service or delinquent account status. If you find this to be an error and would like to stop the interruption, please press 1 to speak with the Notifications and Disconnections Department for Jersey Central Power and Light to rectify the issue and stop the interruption. Again, this is the Notifications Department with Jersey Central Power and Light. You have an automatic interruption of service in the next 30 to 45 minutes due to request a discontinue of the service or delinquent account status. If you find this to be an error and would like to stop the interruption, please press 1 to speak with the Notifications and Disconnections Department for Jersey Central Power and Light to rectify the issue and stop the interruption. ",cease-desist-letter-bandwidth-inc,pdf_files/pointofnoentry-bandwidthceasedesistletter.pdf
audio-wav-16khz/1363520_normalized.wav,en,"Hello. This is an important call from Amazon customer support. This is to notify you regarding your today's purchase on Amazon.com. You have been charged $1,279.99 on your default card saved on Amazon.com. If you have not made any such transaction, then please press 1 to cancel your order. Else if you have made this purchase on Amazon.com and recognize it, then please press 2 to confirm your order. Or to talk to our customer care please press 3. To repeat this message please press 4. Thank you. ",cease-desist-letter-bandwidth-inc,pdf_files/pointofnoentry-bandwidthceasedesistletter.pdf
